bus_route,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seats_available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),21:00,04h 45m,01:45,4.4,338,43 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),22:00,04h 45m,02:45,4.2,338,44 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NueGo,Electric A/C Seater (2+2),23:55,04h 45m,04:40,4.1,338,44 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,01:00,04h 30m,05:30,2.2,900,40 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),01:30,04h 05m,05:35,2.2,599,34 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Yadav Vishvkarma Tour And Travels,A/C Seater / Sleeper (2+1),01:30,03h 39m,05:09,2.9,238.1,37 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),01:50,03h 50m,05:40,2.0,600,34 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),01:55,02h 45m,04:40,2.8,855,48 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,New Shatabdi Travels,NON A/C Sleeper (2+1),02:00,04h 30m,06:30,1.6,4500,30 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),02:00,03h 00m,05:00,1.0,400,25 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:09,02h 45m,04:54,1.5,194,31 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Panwar tour and Travels,A/C Seater / Sleeper (2+2),05:00,04h 30m,09:30,1.0,1395,46 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Yolo Bus,Bharat Benz A/C Sleeper (2+1),02:11,02h 48m,04:59,2.8,500,30 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),02:25,03h 05m,05:30,1.0,351,40 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Yolo Bus,A/C Seater / Sleeper (2+1),03:30,03h 31m,07:01,1.8,400,31 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vande Bharat Travels,A/C Seater / Sleeper (2+2),03:30,04h 55m,08:25,1.3,951.43,54 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Star Travels,AC Seater (2+2),14:45,04h 00m,18:45,2.7,449,25 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),03:45,02h 45m,06:30,2.7,295,26 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),15:15,04h 15m,19:30,1.0,350,28 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vinay Travels,VE A/C Seater / Sleeper (2+1),03:45,03h 50m,07:35,2.9,640,43 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Chandani Travels,A/C Seater / Sleeper (2+2),03:45,03h 45m,07:30,2.2,450,46 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),03:50,02h 45m,06:35,2.5,699,38 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),04:00,03h 45m,07:45,2.6,324,42 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,03h 25m,07:55,1.0,379,46 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Palak Travels,A/C Seater/Sleeper (2+1),04:30,03h 00m,07:30,2.4,1999,34 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),04:30,03h 15m,07:45,1.0,379,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),05:00,02h 45m,07:45,2.8,337,44 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,Bharat Benz A/C Sleeper (2+1),05:30,02h 50m,08:20,1.0,379,48 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),06:00,03h 45m,09:45,2.8,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Hans Travels (I) Private Limited,A/C Sleeper (2+1),06:00,03h 30m,09:30,2.8,400,24 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Hans Travels (I) Private Limited,A/C Sleeper (2+1),06:15,03h 30m,09:45,1.0,400,24 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),08:00,03h 45m,11:45,New,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Royal Safari India Travels,AC Seater (2+2),03:00,03h 00m,06:00,1.0,1713,39 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),10:00,03h 45m,13:45,1.1,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),10:00,05h 15m,15:15,2.1,332.38,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),11:00,05h 15m,16:15,1.0,284.76,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),11:59,03h 45m,15:44,1.6,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),13:15,04h 00m,17:15,2.4,449,31 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater (2+2),14:00,03h 30m,17:30,1.0,299,44 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),14:00,03h 45m,17:45,2.7,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,New shiv mahima travels express & cargo,NON AC Seater / Sleeper 2+1,14:15,28h 00m,18:15,1.5,249,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),14:30,05h 15m,19:45,2.8,332.38,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater (2+2),14:30,01h 10m,15:40,2.3,249,45 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),14:30,04h 00m,18:30,2.1,249,46 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),15:00,03h 00m,18:00,1.0,399,24 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Yolo Bus,Bharat Benz A/C Sleeper (2+1),15:10,02h 57m,18:07,1.0,500,28 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),15:25,03h 05m,18:30,1.0,399,29 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),16:00,03h 45m,19:45,1.8,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,Non A/C Seater / Sleeper (2+1),16:15,03h 15m,19:30,2.1,400,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),17:30,04h 30m,22:00,1.0,500,37 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),18:00,03h 45m,21:45,2.6,450,33 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok tour and Travels,AC Seater (2+2),18:00,05h 15m,23:15,1.7,332.38,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:20,03h 50m,01:10,3.3,599,27 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ram Pratap Travels,AC Seater (2+2),01:00,04h 30m,05:30,4.7,1999,31 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),01:45,04h 35m,06:20,4.0,799,32 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),02:15,03h 15m,05:30,3.3,1500,21 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Miles India Private Limited,Scania AC Multi Axle Sleeper (2+1),02:30,03h 20m,05:50,3.9,899,22 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),02:40,04h 30m,07:10,3.9,799,30 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),02:50,02h 45m,05:35,3.2,1299,30 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),02:51,02h 49m,05:40,3.0,1499,27 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Khajuraho Travels,A/C Sleeper (2+1),03:06,04h 10m,07:16,4.1,696,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),03:45,02h 15m,06:00,4.0,1899,39 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,BSS COOL COOL TRAVELS,VE A/C Sleeper (2+1),04:30,02h 30m,07:00,4.3,2500,23 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),05:45,03h 30m,09:15,4.7,799,27 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Ashok Travels Mandsaur Group,A/C Sleeper (2+1),06:00,03h 00m,09:00,3.2,800,34 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),06:40,03h 28m,10:08,3.2,1499,29 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),06:50,03h 10m,10:00,4.0,899,26 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),07:30,03h 30m,11:00,3.1,3000,54 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Metahills holidays,Scania A/C Semi Sleeper (2+2),11:45,04h 00m,15:45,3.6,1200,49 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Mahalaxmi Travels,A/C Sleeper (2+1),22:15,03h 30m,01:45,3.5,899,32 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 10m,02:40,3.8,999,38 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:30,03h 40m,03:10,2.2,1499,25 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),00:30,04h 00m,04:30,2.2,699,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),00:30,03h 30m,04:00,2.9,1299,36 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),01:15,03h 00m,04:15,1.0,699,23 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),01:30,02h 45m,04:15,2.5,1699,30 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,International Tourist Centre,VE A/C Seater / Sleeper (2+1),02:30,03h 45m,06:15,2.3,1299,41 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Arhaan Travels,A/C Seater / Sleeper (2+1),02:30,03h 45m,06:15,1.0,854,40 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,A/C Seater/Sleeper (2+1),02:50,03h 00m,05:50,1.0,699,32 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vande Fly,A/C Seater / Sleeper (2+2),02:55,03h 35m,06:30,1.8,1710,48 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),03:30,03h 00m,06:30,2.8,899,16 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Gola Bus Service,VE A/C Seater / Sleeper (2+1),03:30,02h 30m,06:00,1.0,4249,44 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Palak Travels,A/C Seater/Sleeper (2+1),04:30,03h 00m,07:30,1.0,1999,34 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Palak Travels,A/C Seater/Sleeper (2+1),04:30,03h 00m,07:30,1.0,1999,40 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Raj Shila Travels,A/C Seater / Sleeper (2+2),05:00,02h 30m,07:30,2.9,1590,26 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Chandani Travels,A/C Seater / Sleeper (2+2),05:30,04h 00m,09:30,2.0,1286,54 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Hans India Tour,A/C Seater / Sleeper (2+2),06:00,03h 00m,09:00,2.2,2899,48 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),06:08,03h 50m,09:58,2.0,2200,30 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Hans India Tour,A/C Seater / Sleeper (2+2),06:30,03h 00m,09:30,2.6,2899,48 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Maheshwaram Travels,A/C Seater / Sleeper (2+2),07:00,01h 00m,08:00,1.9,791,42 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shishpal Bus Service,A/C Seater Push Back (2+2),15:10,04h 50m,20:00,1.8,1071,37 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,AGRA TRAVELSENSE,AC Seater (2+2),15:30,03h 45m,19:15,2.6,699,37 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),15:35,03h 45m,19:20,2.4,900,34 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Shishpal Bus Service,A/C Seater (2+2),16:10,04h 20m,20:30,2.3,1071,45 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Falcon Tour And Travels,Volvo AC Seater (2+2),16:40,08h 20m,01:00,2.2,699,39 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Arhaan Travels,A/C Seater / Sleeper (2+1),18:05,04h 50m,22:55,2.0,949,40 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+1),21:00,04h 00m,01:00,2.2,999,31 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:10,03h 30m,01:40,2.8,1200,40 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),23:55,0-21h 0-25m,03:30,,699,32 Seats available
Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:59,03h 31m,03:30,,1199,26 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0004,Janrath AC Seater 2+2,05:15,04h 00m,09:15,3.3,420.2,25 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0229,Ordinary Non AC Seater 2+3,06:00,04h 11m,10:11,3.3,288.2,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0010,Janrath AC Seater 2+2,06:15,04h 00m,10:15,4.8,420.2,33 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0230,Ordinary Non AC Seater 2+3,06:30,04h 11m,10:41,3.3,288.2,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0232,Ordinary Non AC Seater 2+3,07:00,04h 11m,11:11,3.3,288.2,51 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0016,Janrath AC Seater 2+2,07:15,04h 00m,11:15,3.3,420.2,6 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0233,Ordinary Non AC Seater 2+3,07:30,04h 11m,11:41,3.3,288.2,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - ARH0118,Ordinary Non AC Seater 2+3,08:01,02h 09m,10:10,3.3,291.5,45 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0022,Janrath AC Seater 2+2,08:15,04h 00m,12:15,2.7,420.2,6 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0055,Rajdhani Non AC Seater 2+3,09:00,03h 30m,12:30,3.7,327.8,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0059,Rajdhani Non AC Seater 2+3,10:00,03h 30m,13:30,3.3,327.8,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0002,Janrath AC Seater 2+2,10:15,04h 00m,14:15,2.5,420.2,24 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0008,Janrath AC Seater 2+2,11:15,04h 00m,15:15,4.0,420.2,19 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0032,Ordinary Non AC Seater 2+3,11:30,03h 30m,15:00,3.3,327.8,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0127,Ordinary Non AC Seater 2+3,12:00,04h 11m,16:11,3.3,323.4,51 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0014,Janrath AC Seater 2+2,12:15,04h 00m,16:15,3.0,420.2,28 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - PNG0081,Ordinary Non AC Seater 2+3,12:25,04h 04m,16:29,3.3,327.8,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0036,Ordinary Non AC Seater 2+3,12:30,03h 00m,15:30,3.3,327.8,50 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,12:30,04h 40m,17:10,3.3,322.3,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GND0079,Ordinary Non AC Seater 2+3,12:30,03h 20m,15:50,3.3,302.5,44 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0129,Ordinary Non AC Seater 2+3,13:00,04h 11m,17:11,3.3,323.4,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0020,Janrath AC Seater 2+2,13:15,04h 00m,17:15,4.9,420.2,27 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0130,Ordinary Non AC Seater 2+3,13:30,04h 11m,17:41,3.3,323.4,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0476,Ordinary Non AC Seater 2+3,13:30,04h 16m,17:46,3.3,323.4,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BRH0245,Ordinary Non AC Seater 2+3,14:00,03h 50m,17:50,3.3,302.5,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BLP0029,Ordinary Non AC Seater 2+3,14:01,03h 59m,18:00,3.3,302.5,51 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0067,Janrath AC Seater 2+2,14:14,04h 01m,18:15,2.3,420.2,33 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GRH0132,Ordinary Non AC Seater 2+3,14:15,04h 11m,18:26,3.3,323.4,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,04h 35m,19:00,3.3,288.2,47 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - RPD0021,Ordinary Non AC Seater 2+3,15:00,04h 00m,19:00,3.3,323.4,51 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BLP0030,Rajdhani Non AC Seater 2+3,15:01,04h 29m,19:30,3.3,302.5,50 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,04h 00m,19:15,3.3,420.2,16 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - GND0081,Ordinary Non AC Seater 2+3,15:30,04h 30m,20:00,3.3,292.6,50 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,04h 29m,20:30,3.3,302.5,25 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,05h 54m,22:00,3.3,323.4,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,04h 00m,20:15,2.6,420.2,12 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,04h 40m,21:40,3.3,323.4,30 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,03h 44m,20:44,3.3,288.2,25 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,04h 00m,21:15,2.4,420.2,11 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,03h 30m,21:00,3.3,327.8,48 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,03h 40m,22:00,3.3,291.5,41 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0061,Rajdhani Non AC Seater 2+3,18:30,03h 30m,22:00,3.3,327.8,51 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,04h 29m,23:00,3.3,323.4,50 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,03h 45m,22:45,3.3,323.4,29 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,05h 18m,00:20,3.3,323.4,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0034,Ordinary Non AC Seater 2+3,19:30,03h 30m,23:00,3.3,327.8,52 Seats available
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,05h 15m,01:00,3.3,323.4,52 Seats available
